Date,FREN,ZG,SFSN,SLHN,LUKN,PM,PSPN,MOLN,GLKBN,MBTN1,BCGE,LUMX,DAE,FI-N,SGKN,PMN,PLAN,IGPH,BALN,WMN
2020-10-07,14.3799,0.0,88.5808,292.3941,69.5799,326.6489,95.386,15.52,25.2217,,157.7614,0.0,202.7131,956.6474,348.3668,326.2694,262.0103,0.695,112.9417,0.0
2020-10-08,14.4222,0.0,88.2496,296.3499,69.0587,327.5562,96.6101,15.84,25.0525,,157.2974,0.0,201.7703,954.2194,347.0555,327.1757,262.0103,0.69,114.181,0.0
2020-10-09,14.4222,0.0,88.155,293.7127,69.4931,328.0099,98.3587,15.96,24.9678,,158.2254,0.0,201.7703,947.4209,348.3668,327.6288,262.0103,0.675,112.446,0.0
2020-10-12,14.4645,0.0,88.5808,294.9489,69.4931,329.3709,98.5335,16.02,24.9678,,156.8334,0.0,203.1846,971.2156,347.9297,328.9883,262.0103,0.675,112.9417,0.0
2020-10-13,14.5068,0.0,87.4452,288.1088,69.1456,327.5562,98.3587,15.58,25.0525,,156.8334,0.0,201.7703,966.3596,345.7443,327.1757,262.0103,0.675,111.2067,0.0
2020-10-14,14.3376,0.0,87.4925,287.1198,69.1456,342.5276,98.1838,15.48,24.8832,,156.8334,0.0,202.2417,967.8164,347.4926,342.1297,263.8425,0.67,111.6198,0.0
2020-10-15,14.3799,0.0,86.3095,279.2084,69.0587,344.796,97.9215,14.96,24.5446,,156.3694,0.0,198.4703,945.964,346.1814,344.3955,263.8425,0.675,109.1412,0.0
2020-10-16,14.2953,0.0,86.3095,280.6918,68.7981,344.796,96.4352,16.02,24.6293,,154.0494,0.0,200.356,962.9603,346.1814,344.3955,263.8425,0.665,109.5543,0.0
2020-10-19,14.4645,0.0,84.9846,281.1038,68.3638,340.2592,96.6975,16.34,25.5603,,154.5134,0.0,199.8846,953.2481,347.9297,339.8639,262.9264,0.67,109.389,0.0
2020-10-20,14.4645,0.0,85.0793,281.8455,68.6244,346.157,97.6592,15.8,26.2374,,153.1214,0.0,197.056,951.7913,344.8701,345.7549,263.8425,0.67,109.1412,0.0
2020-10-21,14.4645,0.0,83.7543,277.3953,68.2769,346.6107,96.7849,15.06,26.0681,,153.1214,0.0,195.6417,946.9352,340.062,346.2081,263.8425,0.625,107.4061,0.0
2020-10-22,14.2953,0.0,83.7543,276.324,67.8426,344.3423,97.1346,14.88,26.4067,,152.1933,0.0,198.9417,945.964,342.2475,343.9423,262.9264,0.625,107.2409,0.0
2020-10-23,14.3799,0.0,83.8016,277.8074,68.1032,346.6107,98.0964,15.1,26.4067,,152.1933,0.0,197.9989,952.2769,343.5588,346.2081,262.9264,0.63,109.0585,0.0
2020-10-26,14.3799,0.0,81.7669,272.3683,67.8426,342.9813,95.9106,14.74,25.8988,,152.1933,0.0,191.3989,920.7124,340.4991,342.5829,261.0941,0.665,107.1583,0.0
2020-10-27,14.4222,0.0,82.524,264.1272,67.8426,344.3423,96.7849,15.36,26.322,,152.6573,0.0,191.3989,921.198,342.6846,343.9423,262.9264,0.6,104.0187,0.0
2020-10-28,14.3376,0.0,80.1108,254.073,67.7557,347.0644,93.9872,19.8,26.1527,,152.6573,0.0,190.4561,891.0903,338.7507,346.6612,262.9264,0.6,101.3749,0.0
2020-10-29,14.3376,0.0,79.6849,251.7655,67.2345,380.183,95.2986,18.9,25.4756,,150.3373,0.0,192.3418,890.1191,335.691,379.7413,262.9264,0.62,102.0358,0.0
2020-10-30,14.4222,0.0,80.9152,253.9906,67.7557,377.9146,96.9598,20.1,25.6449,,151.7293,0.0,193.2846,898.3745,337.4394,377.4756,263.8425,0.64,103.523,0.0
2020-11-02,14.7183,0.0,82.5714,261.9845,68.5375,369.7484,96.8723,20.3,26.1527,,149.8733,0.0,195.1703,917.3132,349.241,369.3188,263.8425,0.62,106.4973,0.0
2020-11-03,14.7606,0.0,83.9436,268.2477,70.7961,368.841,97.5718,20.2,26.1527,,150.3373,0.0,196.5846,934.795,360.6056,368.4125,263.8425,0.645,108.8933,0.0
2020-11-04,14.8451,0.0,85.4105,276.6536,69.5799,370.202,99.2329,20.5,26.1527,,151.2653,0.0,207.8988,953.2481,360.1685,369.772,262.9264,0.63,110.8762,0.0
2020-11-05,14.8451,0.0,85.6944,281.2686,69.8405,390.1639,99.6701,21.2,26.1527,,150.8013,0.0,207.4274,964.9027,357.1088,389.7107,263.8425,0.63,112.1155,0.0
2020-11-06,14.8451,0.0,86.1203,281.5159,69.4931,382.905,99.6701,21.15,26.0681,,149.4093,0.0,214.0273,963.9315,357.1088,382.4602,265.6747,0.615,112.3633,0.0
2020-11-09,14.7606,0.0,88.4862,302.7779,69.7537,392.886,101.4187,20.0,25.7296,,149.4093,0.0,208.3702,1000.3521,364.9766,392.4296,263.8425,0.61,118.6425,0.0
2020-11-10,14.8451,0.0,87.5398,312.9145,69.4931,403.7743,101.3313,20.25,25.6449,,149.4093,0.0,202.2417,1013.9491,361.9169,403.3052,265.6747,0.6,122.7735,0.0
2020-11-11,14.7606,0.0,87.8237,311.3487,70.1011,408.3111,101.8558,21.5,25.8142,,149.4093,0.0,204.1274,993.5536,364.9766,407.8367,265.6747,0.605,123.4344,0.0
2020-11-12,14.7183,0.0,90.0477,309.7828,70.3617,405.1353,100.6318,21.45,25.391,,150.3373,0.0,210.7274,998.4097,362.354,404.6647,265.6747,0.61,122.9387,0.0
2020-11-13,14.7183,0.0,90.7575,312.0904,70.8829,402.4132,99.6701,21.75,25.5603,,151.2653,0.0,210.2559,990.6399,367.162,401.9458,266.5908,0.61,124.0954,0.0
2020-11-16,14.8874,0.0,94.4484,324.6992,70.6223,400.5985,101.1564,21.65,25.7296,,149.4093,0.0,217.7988,1012.0067,364.5395,400.1332,266.5908,0.615,128.1438,0.0
2020-11-17,14.7606,0.0,98.4232,329.4791,69.7537,392.4323,100.8067,21.0,25.6449,,149.4093,0.0,221.5702,1003.2658,363.6653,391.9764,266.5908,0.605,128.97,0.0
2020-11-18,14.676,0.0,98.6124,333.8468,69.8405,391.0713,102.1181,20.55,25.9835,,148.9453,0.0,228.1701,1010.0643,370.6588,390.617,265.6747,0.61,132.2748,0.0
2020-11-19,14.7183,0.0,98.8963,328.8198,69.7537,391.9786,100.1072,20.55,26.1527,,148.4813,0.0,223.9273,1005.2082,368.4733,391.5233,266.5908,0.585,130.4571,0.0
2020-11-20,14.8874,0.0,99.7481,330.6328,70.3617,389.7102,99.845,20.7,26.0681,,148.4813,0.0,225.3416,1013.9491,367.5991,389.2575,266.5908,0.575,131.9443,0.0
2020-11-23,14.9297,0.0,99.0856,335.4127,70.1011,415.5699,99.4952,21.2,26.0681,,149.4093,0.0,229.113,1011.0355,371.0959,415.0872,265.6747,0.585,133.0184,0.0
2020-11-24,14.8874,0.0,99.1803,342.8296,70.1011,413.3015,97.7466,21.5,26.1527,,149.8733,0.0,227.2273,1010.0643,368.0362,412.8214,266.5908,0.57,135.3317,0.0
2020-11-25,14.9297,0.0,97.0036,339.3684,69.6668,399.2375,98.0089,21.6,26.0681,,151.2653,0.0,225.813,993.5536,371.533,398.7737,266.5908,0.59,133.7619,0.0
2020-11-26,15.0143,0.0,97.8553,336.8961,69.4062,412.3942,97.9215,21.55,26.1527,,150.8013,0.0,230.5273,1002.2945,365.4137,411.9151,266.5908,0.58,132.8531,0.0
2020-11-27,15.0143,0.0,98.7071,337.1433,69.4931,430.995,97.3969,21.9,26.2374,,151.7293,0.0,233.3558,1036.2871,368.9104,430.4943,268.4231,0.58,131.2833,0.0
2020-11-30,15.0143,0.0,97.7607,334.4237,68.1032,417.3846,96.7849,21.1,25.3064,,150.3373,0.0,232.8844,1027.5461,361.9169,416.8998,268.4231,0.58,129.4657,0.0
2020-12-01,15.0989,0.0,100.5998,342.5,68.7113,408.3111,96.2603,21.5,25.6449,,150.8013,0.0,235.2415,1039.2007,367.162,407.8367,269.3392,0.38,130.9529,0.0
2020-12-02,15.0989,0.0,99.1803,339.7804,68.7981,406.95,96.7849,21.4,25.2217,,151.2653,0.0,228.6415,1038.2295,368.4733,406.4773,270.2553,0.57,130.1267,0.0
2020-12-03,15.1412,0.0,98.991,336.4016,69.2325,410.5795,96.2603,21.25,25.2217,,150.3373,0.0,227.2273,1039.2007,365.8507,410.1025,270.2553,0.57,128.97,0.0
2020-12-04,15.1412,0.0,99.8427,337.0609,68.885,407.4037,95.9106,21.8,25.2217,,149.8733,0.0,228.1701,1043.0856,362.7911,406.9304,270.2553,0.57,128.8047,0.0
2020-12-07,15.0989,0.0,99.4642,335.5775,68.885,412.8479,95.9106,21.4,24.9678,,149.4093,0.0,225.813,1046.9705,364.5395,412.3683,271.1714,0.575,127.6481,0.0
2020-12-08,15.0566,0.0,98.8963,331.7042,68.7981,416.4773,95.6483,22.0,24.5446,,150.3373,0.0,227.2273,1048.9129,363.2282,415.9935,272.0876,0.575,126.9045,0.0
2020-12-09,15.0143,0.0,98.7071,332.6931,69.1456,416.0236,95.7358,21.5,25.0525,,149.8733,0.0,227.2273,1054.7402,362.7911,415.5403,272.0876,0.57,127.0697,0.0
2020-12-10,15.0566,0.0,97.5714,332.1162,69.0587,410.5795,98.1838,21.95,25.0525,,149.8733,0.0,226.2844,1077.0781,359.7314,410.1025,270.2553,0.57,127.0697,0.0
2020-12-11,15.0143,0.0,97.1929,325.6057,69.2325,411.9405,100.0198,21.7,24.8832,,148.0173,0.0,229.5844,1052.7977,357.1088,411.462,272.0876,0.555,124.7564,0.0
2020-12-14,14.9297,0.0,96.5304,328.1605,69.3193,408.3111,99.3204,21.9,24.9678,,147.5533,0.0,229.5844,1070.2796,356.2346,407.8367,271.1714,0.5,125.0868,0.0
2020-12-15,15.0566,0.0,98.1392,329.2318,68.9719,413.7552,99.5827,21.85,25.2217,,146.6253,0.0,228.1701,1089.7039,357.5459,413.2746,273.0037,0.555,125.9957,0.0
2020-12-16,15.1835,0.0,97.6661,337.5553,68.7113,419.653,101.4187,22.2,24.9678,,147.5533,0.0,231.4701,1089.7039,359.2943,419.1655,273.0037,0.51,130.044,0.0
2020-12-17,15.1412,0.0,98.8963,337.0609,68.6244,412.8479,102.7301,22.5,24.8832,,148.4813,0.0,232.8844,1100.3873,357.983,412.3683,273.0037,0.464,130.4571,0.0
2020-12-18,15.0989,0.0,98.3285,333.682,69.0587,421.4678,102.6427,21.8,25.0525,,149.4093,0.0,233.8272,1093.5888,354.0491,420.9781,274.8359,0.555,129.4657,0.0
2020-12-21,15.1412,0.0,97.95,325.0289,69.0587,418.7457,100.3695,21.55,24.8832,,146.6253,0.0,234.7701,1089.7039,352.3007,418.2592,279.4165,0.555,126.7392,0.0
2020-12-22,15.1412,0.0,98.1392,327.9133,68.7113,416.4773,100.1947,21.75,24.9678,,145.6973,0.0,234.7701,1087.7615,353.612,415.9935,278.5004,0.535,127.4828,0.0
2020-12-23,15.2258,0.0,98.6124,332.6931,69.2325,423.7361,100.6318,21.5,25.3064,,147.5533,0.0,239.0129,1093.5888,359.7314,423.2439,277.5843,0.535,128.8874,0.0
2020-12-28,15.395,0.0,99.3695,339.7804,68.885,421.0141,100.9815,21.4,24.9678,,148.0173,0.0,242.3129,1107.1858,359.2943,420.525,279.4165,0.54,130.044,0.0
2020-12-29,15.3527,0.0,100.6945,338.3795,69.3193,421.9214,103.4296,21.3,25.0525,,146.1613,0.0,246.5557,1116.898,361.4798,421.4313,276.6682,0.55,129.7962,0.0
2020-12-30,15.395,0.0,99.3695,339.8628,69.5799,421.4678,103.4296,20.75,25.2217,,147.5533,0.0,242.3129,1107.1858,362.7911,420.9781,277.5843,0.54,130.1267,0.0
2021-01-05,15.395,0.0,98.8963,340.687,69.4062,429.1803,102.9924,21.4,24.46,,146.6253,0.0,238.5415,1115.9268,366.7249,428.6817,279.4165,0.54,129.1352,0.0
2021-01-06,15.3104,0.0,98.7071,355.1913,70.0143,428.7266,101.9433,21.1,25.2217,,148.0173,0.0,241.8415,1124.6677,366.7249,428.2286,279.4165,0.54,131.8617,0.0
2021-01-07,15.1412,0.0,101.1677,355.6858,70.0143,426.4582,100.7193,20.7,24.7986,,146.6253,0.0,244.1986,1144.092,367.5991,425.9628,277.5843,0.498,132.1922,0.0
2021-01-08,15.2258,0.0,102.114,355.8506,69.1456,427.8193,101.2438,21.1,25.1371,,146.6253,0.0,245.6129,1138.2647,369.3475,427.3223,276.6682,0.5,131.6964,0.0
2021-01-11,15.1835,0.0,101.2623,355.2737,69.4062,425.0972,101.4187,20.9,24.9678,,145.6973,0.0,242.7843,1129.5238,367.162,424.6034,275.752,0.525,131.2007,0.0
2021-01-12,15.2681,0.0,102.3979,357.0043,69.2325,429.1803,101.069,21.0,24.7139,,144.3053,0.0,245.6129,1152.833,365.8507,428.6817,275.752,0.525,131.9443,0.0
2021-01-13,15.2258,0.0,100.9784,355.5209,69.0587,425.5509,101.8558,20.8,24.6293,,144.7693,0.0,241.37,1147.0057,363.6653,425.0565,277.5843,0.5,130.8702,0.0
2021-01-14,15.2258,0.0,102.2087,359.147,68.7113,433.2634,102.6427,21.05,25.1371,,143.8413,0.0,242.3129,1149.9193,364.9766,432.7601,275.752,0.498,131.6964,0.0
2021-01-15,15.3527,0.0,101.3569,356.7571,68.6244,433.7171,102.1181,21.0,24.7986,,143.8413,0.0,239.4843,1127.5814,360.6056,433.2132,274.8359,0.45,130.9529,0.0
2021-01-18,15.2258,0.0,103.5336,354.4496,68.6244,434.6244,102.2056,21.4,25.2217,,144.3053,0.0,241.37,1133.4086,362.354,434.1195,276.6682,0.42,130.705,0.0
2021-01-19,15.3527,0.0,102.2087,352.3893,69.6668,428.7266,100.7193,20.75,24.9678,,143.8413,0.0,240.8986,1112.0419,357.1088,428.2286,276.6682,0.478,129.5483,0.0
2021-01-20,15.2258,0.0,103.0604,351.4828,69.0587,434.6244,100.2821,20.65,24.9678,,143.8413,0.0,243.2558,1109.1283,361.0427,434.1195,276.6682,0.46,129.1352,0.0
2021-01-21,15.1412,0.0,104.2907,352.4717,68.4507,433.7171,99.6701,20.85,24.7986,,141.5213,0.0,246.0843,1128.5526,362.354,433.2132,277.5843,0.6,128.97,0.0
2021-01-25,14.7606,0.0,102.2087,344.1482,68.1901,422.8288,99.1455,21.0,24.7986,,142.4493,0.0,247.4986,1094.56,354.9233,422.3376,283.9971,0.545,126.2435,0.0
2021-01-26,14.676,0.0,104.6692,346.9502,68.7981,425.5509,100.8067,21.05,24.7986,,144.7693,0.0,247.97,1106.2146,362.7911,425.0565,283.081,0.59,126.8219,0.0
2021-01-27,14.7183,0.0,106.6566,341.9231,69.0587,421.9214,101.681,21.5,24.7986,,144.7693,0.0,244.67,1069.3084,356.6717,421.4313,283.9971,0.6,125.8304,0.0
2021-01-28,14.5914,0.0,105.8049,342.5,69.2325,437.8002,100.9815,21.5,24.7139,,143.8413,0.0,245.1415,1085.8191,360.6056,437.2916,283.9971,0.595,125.9957,0.0
2021-01-29,14.5914,0.0,106.8459,335.3302,69.1456,427.3656,99.7575,21.85,25.1371,,143.8413,0.0,241.37,1083.8766,358.4201,426.8691,283.9971,0.58,123.3518,0.0
2021-02-01,14.676,0.0,107.3191,339.7804,68.7981,430.0877,101.3313,22.8,24.9678,,147.0893,0.0,245.6129,1095.5312,357.1088,429.588,284.9132,0.56,124.9216,0.0
2021-02-02,14.972,0.0,109.2119,348.9281,70.3617,433.7171,102.0307,22.35,25.1371,,147.5533,0.0,247.4986,1117.8692,362.354,433.2132,288.5777,0.55,126.7392,0.0
2021-02-03,15.0143,0.0,110.0636,348.7632,71.0567,416.931,101.5061,23.55,25.5603,,148.4813,0.0,252.6843,1117.8692,359.2943,416.4466,287.6616,0.52,127.4828,0.0
2021-02-04,14.972,0.0,109.5904,352.9662,72.3596,417.3846,101.7684,24.5,25.7296,,150.3373,0.0,255.9842,1131.4662,367.5991,416.8998,286.7455,0.5,128.6395,0.0
2021-02-05,15.2258,0.0,109.0226,353.2958,71.4041,415.5699,100.8067,24.7,25.9835,,149.4093,0.0,257.3985,1129.5238,365.4137,415.0872,285.8294,0.5,128.8047,0.0
2021-02-08,15.2258,0.0,109.4011,355.933,71.2304,411.0331,99.845,27.95,26.0681,,149.8733,0.0,255.0414,1155.7466,362.7911,410.5556,286.7455,0.476,128.309,0.0
2021-02-09,15.2258,0.0,109.2119,354.9441,71.2304,410.1258,99.4078,27.8,26.2374,,149.8733,0.0,247.97,1142.1496,361.4798,409.6493,285.8294,0.48,127.6481,0.0
2021-02-10,15.2258,0.0,108.4548,358.0757,71.2304,411.9405,99.2329,27.25,26.0681,,148.9453,0.0,254.57,1143.1208,365.4137,411.462,287.6616,0.54,128.4743,0.0
2021-02-11,15.3527,0.0,108.7387,358.735,71.491,406.4963,99.6701,28.2,25.8988,,150.8013,0.0,256.4557,1152.833,368.9104,406.0241,288.5777,0.57,128.3916,0.0
2021-02-12,15.4795,0.0,108.5494,359.5591,71.9253,406.4963,99.1455,28.0,26.4913,,148.9453,0.0,260.2271,1144.092,366.2878,406.0241,289.4938,0.6,128.0612,0.0
2021-02-16,15.7756,0.0,110.1582,362.1962,71.7516,414.2089,99.5827,27.0,25.7296,,148.9453,0.0,266.3556,1151.8617,372.8443,413.7277,292.2422,0.68,128.97,0.0
2021-02-18,15.6487,0.0,107.603,358.4877,72.2728,415.1162,99.2329,25.9,25.3064,,148.4813,0.0,261.1699,1120.7828,365.4137,414.634,288.5777,0.69,126.2435,0.0
2021-02-19,15.6487,0.0,109.969,365.6575,72.099,408.3111,99.2329,25.95,25.7296,,148.4813,0.0,261.6414,1153.8042,366.2878,407.8367,287.6616,0.615,127.8133,0.0
2021-02-22,15.6487,0.0,109.8743,369.366,72.3596,425.5509,100.0198,25.0,25.9835,,149.4093,0.0,259.2842,1169.3436,368.4733,425.0565,285.8294,0.67,130.4571,0.0
2021-02-23,15.6064,0.0,108.0762,368.377,72.0122,419.1994,101.681,24.6,25.7296,,148.0173,0.0,256.4557,1134.3799,364.5395,418.7124,283.9971,0.62,130.1267,0.0
2021-02-24,15.4373,0.0,110.0636,375.382,72.6202,430.0877,99.2329,25.05,26.2374,,149.4093,0.0,261.1699,1157.689,368.4733,429.588,285.8294,0.615,132.0269,0.0
2021-02-25,15.3104,0.0,109.5904,379.7498,72.9677,422.8288,98.3587,24.25,26.2374,,149.4093,0.0,260.6985,1147.9769,370.6588,422.3376,283.9971,0.6,133.5141,0.0
2021-02-26,15.1412,0.0,107.603,372.7448,73.3152,423.7361,94.774,23.25,26.0681,,149.4093,0.0,259.2842,1135.3511,370.2217,423.2439,284.9132,0.68,131.2833,0.0
2021-03-01,15.1412,0.0,107.8869,378.596,72.9677,424.1898,95.386,23.4,26.2374,,150.8013,0.0,262.1128,1172.2573,369.3475,423.6971,286.7455,0.68,132.5226,0.0
2021-03-02,15.1412,0.0,109.4011,384.7768,74.2707,424.6435,96.1729,23.15,26.0681,,148.9453,0.0,264.4699,1183.9119,372.4072,424.1502,287.6616,0.63,135.3317,0.0
2021-03-04,15.1412,0.0,110.1582,375.0523,76.4424,414.2089,95.8232,21.05,26.0681,,148.9453,0.0,263.5271,1257.7242,370.6588,413.7277,294.9906,0.6,136.9841,0.0
2021-03-05,15.3104,0.0,109.969,367.5529,76.3555,409.2184,94.162,20.5,25.9835,,148.9453,0.0,265.8842,1225.6741,370.2217,408.743,294.9906,0.6,136.0753,0.0
2021-03-08,15.395,0.0,112.051,379.3377,76.3555,410.1258,95.1237,20.7,26.2374,,148.9453,0.0,267.7699,1277.1486,371.9701,409.6493,295.9067,0.6,139.4627,0.0
2021-03-09,15.4373,0.0,111.1992,377.195,75.8343,413.3015,95.6483,21.15,26.0681,,147.5533,0.0,269.1842,1279.091,371.533,412.8214,294.9906,0.55,133.5967,0.0
2021-03-10,15.4373,0.0,111.3885,372.9921,73.6626,412.3942,95.8232,21.1,25.8988,,148.4813,0.0,269.6556,1260.6379,370.2217,411.9151,295.9067,0.55,131.9443,0.0
2021-03-11,15.5641,0.0,114.0384,371.4263,73.7495,413.3015,98.0089,21.75,25.9835,,149.4093,0.0,271.7533,1260.6379,370.2217,412.8214,295.9067,0.5,132.0269,0.0
2021-03-12,15.7333,0.0,113.2813,374.8051,74.5313,411.4868,97.4844,21.55,26.1527,,148.9453,0.0,267.9393,1259.6667,374.1556,411.0088,295.9067,0.555,132.3574,0.0
2021-03-15,15.7333,0.0,112.4295,376.6181,74.705,411.4868,97.8341,23.55,26.2374,,149.4093,0.0,265.0787,1256.753,382.4605,411.0088,294.9906,0.56,132.3574,0.0
2021-03-16,16.0717,0.0,112.8081,374.4755,74.2707,413.7552,98.5335,23.4,25.8142,,149.4093,0.0,270.3231,1254.8106,388.1427,413.2746,294.9906,0.56,132.0269,0.0
2021-03-17,15.9025,0.0,113.092,371.6735,74.705,410.1258,98.4461,23.7,25.5603,,149.4093,0.0,269.3695,1243.156,388.1427,409.6493,294.0744,0.555,131.2007,0.0
2021-03-18,15.8179,0.0,113.8491,376.9478,75.5737,409.2184,98.0089,24.15,25.9835,,149.4093,0.0,271.2766,1246.0697,392.0766,408.743,294.0744,0.545,131.7791,0.0
2021-03-19,16.1985,0.0,110.7261,373.1569,74.1838,409.2184,99.845,23.9,25.391,,148.9453,0.0,267.4625,1210.1347,386.8314,408.743,294.0744,0.575,130.044,0.0
2021-03-22,16.3254,0.0,111.3885,373.4865,74.4444,419.1994,99.5827,23.55,26.0681,,149.4093,0.0,271.7533,1206.2498,383.7718,418.7124,293.1583,0.57,129.7962,0.0
2021-03-23,16.3677,0.0,110.6314,374.6403,75.5737,417.3846,100.3695,23.85,26.2374,,148.9453,0.0,274.1371,1196.5377,381.1492,416.8998,293.1583,0.55,130.705,0.0
2021-03-24,16.41,0.0,110.3475,377.8543,75.4,417.3846,100.9815,23.1,25.8988,,148.4813,0.0,271.2766,1207.221,380.275,416.8998,293.1583,0.545,131.7791,0.0
2021-03-25,16.4946,0.0,110.3475,381.1507,74.9656,414.6626,100.9815,22.7,25.8988,,148.4813,0.0,270.7998,1208.1922,378.0895,414.1809,293.1583,0.52,131.6964,0.0
2021-03-26,16.9175,0.0,111.9563,383.5407,75.0525,416.4773,100.6318,23.25,26.2374,,148.9453,0.0,267.4625,1213.0483,377.6524,415.9935,293.1583,0.54,133.0184,0.0
2021-03-29,16.9175,0.0,111.3885,383.9527,74.5313,416.4773,100.6318,23.1,26.2374,,151.2653,0.0,264.6019,1214.9908,376.3411,415.9935,293.1583,0.5,133.5967,0.0
2021-03-30,16.8329,0.0,112.6188,387.4964,75.1394,414.2089,101.7684,23.0,26.2374,,149.4093,0.0,266.9857,1236.3575,376.3411,413.7277,293.1583,0.498,135.0839,0.0
2021-03-31,16.7061,0.0,111.1046,382.8814,75.0525,415.5699,100.7193,22.85,26.0681,,149.4093,0.0,267.9393,1226.6453,372.4072,415.0872,294.0744,0.498,132.8531,0.0
2021-04-01,16.7484,0.0,113.092,388.7326,74.7919,411.9405,102.1181,23.25,26.1527,,148.9453,0.0,273.6604,1240.2424,376.7782,411.462,294.0744,0.45,134.0098,0.0
2021-04-06,16.8329,0.0,116.0258,391.3697,76.4424,423.7361,102.4428,23.6,26.2374,,149.4093,0.0,276.9977,1263.5515,378.0895,423.2439,294.9906,0.436,134.0098,0.0
2021-04-07,16.8329,0.0,115.174,393.6772,74.9656,418.7457,102.9849,23.0,26.4913,,149.4093,0.0,276.9977,1256.753,376.3411,418.2592,298.7246,0.436,134.175,0.0
2021-04-08,17.0021,0.0,115.4579,390.1335,75.5737,417.3846,102.2622,23.3,26.322,,149.4093,0.0,271.7533,1248.9833,378.9637,416.8998,300.5916,0.4,133.7619,0.0
2021-04-09,17.0021,0.0,116.3097,392.1938,75.3131,421.4678,102.9849,23.25,26.5759,,149.4093,0.0,272.2301,1263.5515,379.8379,420.9781,299.6581,0.4,133.5967,0.0
2021-04-12,17.3065,0.0,115.9311,391.7818,74.8788,421.4678,102.1718,23.25,26.8298,,149.4093,0.0,275.0907,1248.0121,380.275,420.9781,299.6581,0.4,134.3403,0.0
2021-04-13,16.9152,0.0,116.3097,390.4632,74.7919,421.0141,102.8042,23.45,26.6606,,148.9453,0.0,272.7069,1255.7818,376.7782,420.525,299.6581,0.4,134.175,0.0
2021-04-14,17.2517,0.0,116.0258,389.9687,75.5737,423.2825,102.4428,24.35,26.6606,,149.4093,0.0,272.7069,1253.8394,375.904,422.7907,299.6581,0.42,134.175,0.0
2021-04-15,17.3395,0.0,116.3097,388.0733,75.4,420.1067,102.7139,24.15,26.6606,,149.4093,0.0,275.5674,1250.9257,377.2153,419.6187,299.6581,0.43,133.0184,0.0
2021-04-16,17.4273,0.0,117.3507,390.0511,77.1373,422.8288,103.1655,24.3,26.6606,,149.4093,0.0,276.9977,1262.5803,378.0895,422.3376,300.5916,0.448,133.5141,0.0
2021-04-19,17.2078,0.0,116.9721,393.1003,78.1797,420.1067,103.7979,24.25,26.8298,,148.4813,0.0,271.7533,1259.6667,378.9637,419.6187,300.5916,0.418,134.5881,0.0
2021-04-20,17.12,0.0,116.1204,384.8592,78.9615,424.6435,104.2496,23.0,26.9145,,149.4093,0.0,269.8463,1238.2999,375.904,424.1502,300.5916,0.4,132.1095,0.0
2021-04-21,17.2956,0.0,117.4453,384.3648,78.3534,430.995,103.7076,23.2,26.9991,,149.4093,0.0,274.1371,1246.0697,379.4008,430.4943,301.5252,0.39,131.9443,0.0
2021-04-22,16.9883,0.0,118.0132,382.799,78.0854,413.7552,103.8882,22.9,26.8298,,149.4093,0.0,279.3815,1254.8106,376.7782,413.2746,300.5916,0.39,130.5398,0.0
2021-04-23,17.2956,0.0,120.0005,383.6231,77.9067,417.3846,103.4366,22.8,26.322,,149.4093,0.0,286.0562,1268.5673,380.7121,416.8998,301.5252,0.398,130.8702,0.0
2021-04-26,17.6468,0.0,118.7703,386.9195,77.9067,425.5509,103.6172,22.9,26.8298,,148.9453,0.0,285.5794,1279.3762,377.6524,425.0565,299.6581,0.398,131.5312,0.0
2021-04-27,17.7346,0.0,116.5936,382.606,77.5493,424.6435,103.0752,22.55,26.7422,,148.4813,0.0,285.5794,1281.3414,376.3411,424.1502,300.5916,0.388,129.7136,0.0
2021-04-28,17.2078,0.0,115.5526,387.6959,77.728,425.5509,102.7139,22.4,26.7422,,148.9453,0.0,286.0562,1278.3936,379.8379,425.0565,299.6581,0.378,129.3831,0.0
2021-04-29,17.4712,0.0,115.8407,383.9001,77.3707,424.1898,102.8042,22.3,26.3914,,148.0173,0.0,285.1026,1284.2893,380.275,423.6971,300.5916,0.398,128.5569,0.0
2021-04-30,17.3834,0.0,112.9591,383.8138,77.0133,422.8288,101.7201,22.25,26.2161,,149.4093,0.0,282.2421,1257.7585,373.7185,422.3376,299.6581,0.39,127.5654,0.0
2021-05-03,17.4712,0.0,113.3433,386.5744,77.192,421.0141,102.7139,22.25,26.4791,,148.9453,0.0,281.7653,1255.7932,380.275,420.525,299.6581,0.39,128.4743,0.0
2021-05-04,17.4712,0.0,111.1341,382.261,75.7625,417.3846,103.1655,22.15,26.3038,,148.4813,0.0,275.5674,1226.3145,375.904,416.8998,299.6581,0.35,127.9573,0.0
2021-05-06,17.5151,0.0,113.7276,392.0094,76.0305,428.2729,103.2559,21.8,26.2161,,151.126,0.0,280.335,1253.828,382.0234,427.7754,300.5916,0.42,129.1636,0.0
2021-05-07,17.3834,0.0,116.225,396.668,75.5838,430.995,103.2559,22.2,26.1284,,149.2369,0.0,281.2886,1274.4631,384.7456,430.4943,300.5916,0.42,130.1976,0.0
2021-05-10,17.1639,0.0,115.9368,398.5659,75.5838,430.0877,104.2496,22.1,26.1284,,150.6537,0.0,275.5674,1271.5152,385.653,429.588,298.7246,0.418,130.5423,0.0
